S2A_MSIL2A_20250109T182731_N0511_R127_T11SQA_20250109T214449.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2B_MSIL2A_20250104T182649_N0511_R127_T11SQA_20250104T221412.SAFE	geography'SRID=4326;POLYGON ((-114.75206945697533 37.02528430302893, -114.78052649213596 36.03617591535172, -113.56341398032555 36.007451011934776, -113.51941449107781 36.995510653879045, -114.75206945697533 37.02528430302893))'
S2A_MSIL2A_20251217T182811_N0511_R127_T11SQV_20251217T214314.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20251215T182801_N0511_R127_T11SQV_20251215T210308.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20251205T182751_N0511_R127_T11SQV_20251205T205614.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20251110T182509_N0511_R127_T11SQV_20251110T215523.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2A_MSIL2A_20251107T182811_N0511_R127_T11SQV_20251107T214515.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2B_MSIL2A_20251031T182419_N0511_R127_T11SQV_20251031T220816.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2C_MSIL2A_20251026T182501_N0511_R127_T11SQV_20251026T211016.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
S2A_MSIL2A_20251018T182811_N0511_R127_T11SQV_20251018T214513.SAFE	geography'SRID=4326;POLYGON ((-114.77804771183519 36.124284255378335, -114.80526871562567 35.1350099026398, -113.60167165206711 35.10721816203458, -113.55958126359698 36.09546699375022, -114.77804771183519 36.124284255378335))'
